TE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,TE_family,TE_class,significance
THE1C:ERVL-MaLR:LTR,9230.81437998027,0.100609099883243,0.0594556382358523,1.69217088351051,0.0906133963753568,0.9962736297742,ERVL-MaLR,THE1C,Not significant
LTR35B:ERV1:LTR,94.7371515500958,0.217378560177432,0.129355139493398,1.68047872723702,0.0928642098327551,0.9962736297742,ERV1,LTR35B,Not significant
HERVK13-int:ERVK:LTR,104.656635643398,-0.380227264425801,0.226858007031952,-1.6760583829525,0.0937267574185042,0.9962736297742,ERVK,HERVK13-int,Not significant
AmnSINE1:5S-Deu-L2:SINE,2950.91982296863,-0.271505960564906,0.164614930318507,-1.64933982622098,0.0990780348682133,0.9962736297742,5S-Deu-L2,AmnSINE1,Not significant
LTR71A:ERV1:LTR,155.112479365096,-0.151825786220596,0.0924424192119979,-1.64238222576602,0.100510816122444,0.9962736297742,ERV1,LTR71A,Not significant
MLT1E3-int:ERVL-MaLR:LTR,59.9104571155215,-0.265487369605669,0.162564137648441,-1.63312384543145,0.10244295241134,0.9962736297742,ERVL-MaLR,MLT1E3-int,Not significant
MER8:TcMar-Tigger:DNA,1316.00253551416,-0.116155363136079,0.0713565570733479,-1.62781624983227,0.103563853866654,0.9962736297742,TcMar-Tigger,MER8,Not significant
MER112:hAT-Charlie:DNA,3872.8418630667,-0.0710645046671219,0.043981180659836,-1.61579347350306,0.106138973105768,0.9962736297742,hAT-Charlie,MER112,Not significant
LTR88b:Gypsy:LTR,362.063390400081,0.168996993987843,0.104908914401163,1.61089260100064,0.107203132966334,0.9962736297742,Gypsy,LTR88b,Not significant
Tigger6a:TcMar-Tigger:DNA,896.729542872944,-0.130328945076342,0.0814194383501628,-1.60071044110908,0.109441067512321,0.9962736297742,TcMar-Tigger,Tigger6a,Not significant
Tigger8:TcMar-Tigger:DNA,1139.5110746201,-0.138250838955113,0.0864950607708318,-1.59836686306756,0.109961354819255,0.9962736297742,TcMar-Tigger,Tigger8,Not significant
HERVIP10B3-int:ERV1:LTR,677.70722961069,0.135910292560822,0.0853416384153292,1.59254374634093,0.11126258180521,0.9962736297742,ERV1,HERVIP10B3-int,Not significant
MER96:hAT-Tip100:DNA,301.281101616174,0.121072798938647,0.0761379074825642,1.59017765186643,0.111794766468887,0.9962736297742,hAT-Tip100,MER96,Not significant
LTR16B:ERVL:LTR,701.474809936029,0.158222165113049,0.0995578250058491,1.58924891241601,0.112004207616086,0.9962736297742,ERVL,LTR16B,Not significant
Tigger13a:TcMar-Tigger:DNA,3904.30130099219,-0.0880536216739372,0.0554149438265283,-1.58898693373364,0.112063342671361,0.9962736297742,TcMar-Tigger,Tigger13a,Not significant
AluYb8:Alu:SINE,495.923207255053,0.120926162712177,0.0772696544370358,1.56498904509422,0.11758547799002,0.9962736297742,Alu,AluYb8,Not significant
LTR33A:ERVL:LTR,1964.85547611822,0.100150661781321,0.0642490464469791,1.55878829834415,0.119046494700543,0.9962736297742,ERVL,LTR33A,Not significant
LTR10B2:ERV1:LTR,114.573383978016,0.201637995407963,0.129616037389464,1.55565622487046,0.119789861175278,0.9962736297742,ERV1,LTR10B2,Not significant
Charlie2b:hAT-Charlie:DNA,2291.31562846203,-0.0740382788304665,0.0476690972581544,-1.55317140640421,0.120382190481433,0.9962736297742,hAT-Charlie,Charlie2b,Not significant
UCON35:UCON35:Unknown,69.5256071020442,0.232652898372734,0.150029576314647,1.5507135598704,0.120970343482057,0.9962736297742,UCON35,UCON35,Not significant
L1MEd:L1:LINE,11271.2857161501,-0.111084489969579,0.0717173297344989,-1.54892116564879,0.121400672237944,0.9962736297742,L1,L1MEd,Not significant
LTR30:ERV1:LTR,92.9197537781802,0.220453468603533,0.142625931145284,1.54567592886717,0.122182853460866,0.9962736297742,ERV1,LTR30,Not significant
Kanga11a:TcMar-Tc2:DNA,756.845913265509,-0.11006925281438,0.0716601010023094,-1.53599075740673,0.12454064719394,0.9962736297742,TcMar-Tc2,Kanga11a,Not significant
MER70B:ERVL:LTR,203.781355101808,0.119882676591684,0.0785186696382118,1.52680473502752,0.126809573826309,0.9962736297742,ERVL,MER70B,Not significant
MamTip3:hAT-Tip100:DNA,487.830314290285,0.0981195405286493,0.0644653500483451,1.52205084522252,0.127996341106841,0.9962736297742,hAT-Tip100,MamTip3,Not significant
LTR28:ERV1:LTR,194.764533969079,0.165325997607502,0.108821927087333,1.51923423920643,0.128703545772919,0.9962736297742,ERV1,LTR28,Not significant
MER68-int:ERVL:LTR,268.617781836204,0.111049232059352,0.0731101058775288,1.51893135328483,0.128779776042291,0.9962736297742,ERVL,MER68-int,Not significant
LTR19B:ERV1:LTR,183.624576606218,0.171800556112502,0.11331599595919,1.51611919092495,0.129489216513352,0.9962736297742,ERV1,LTR19B,Not significant
MER102c:hAT-Charlie:DNA,2473.72121368993,0.0620192780399106,0.0409094136173225,1.51601483756417,0.129515600622215,0.9962736297742,hAT-Charlie,MER102c,Not significant
MER66C:ERV1:LTR,252.12945053337,0.147813040400982,0.0975383347383116,1.51543534957362,0.129662191025385,0.9962736297742,ERV1,MER66C,Not significant
MER84-int:ERV1:LTR,95.2393278204043,-0.352153375600671,0.233466134072601,-1.50837026963046,0.131459787714903,0.9962736297742,ERV1,MER84-int,Not significant
ORSL-2a:hAT-Tip100:DNA,164.918699669198,0.148205467639186,0.0983399261485857,1.50707320458282,0.131791894199351,0.9962736297742,hAT-Tip100,ORSL-2a,Not significant
MER66A:ERV1:LTR,111.801593518168,0.192837282242403,0.128671320803495,1.49868114384946,0.133956370737544,0.9962736297742,ERV1,MER66A,Not significant
MER87:ERV1:LTR,111.854121425005,-0.194258956408494,0.129897482031403,-1.49547899905813,0.134789476765939,0.9962736297742,ERV1,MER87,Not significant
MER77:ERVL:LTR,2199.66721926737,0.0666461490657046,0.0448037330805918,1.48751330488072,0.136879291864041,0.9962736297742,ERVL,MER77,Not significant
MER131:DNA:DNA?,821.154828312322,-0.112139796820342,0.0754111606214936,-1.48704509910937,0.137002900056856,0.9962736297742,DNA,MER131,Not significant
MER63C:hAT-Blackjack:DNA,927.911789797602,-0.109064378389839,0.0735049658445782,-1.48376884658989,0.137870254555701,0.9962736297742,hAT-Blackjack,MER63C,Not significant
LTR88a:Gypsy:LTR,243.86256524013,0.122519056684461,0.0826523933885061,1.48234130509158,0.138249503024943,0.9962736297742,Gypsy,LTR88a,Not significant
HERV9N-int:ERV1:LTR,461.649889562722,-0.187911566749127,0.126791965369304,-1.48204632842311,0.138327968259888,0.9962736297742,ERV1,HERV9N-int,Not significant
PABL_A-int:ERV1:LTR,459.886076683343,-0.129220709770313,0.0872896562412613,-1.4803668078742,0.138775382994792,0.9962736297742,ERV1,PABL_A-int,Not significant
L1PB:L1:LINE,1026.91627656007,-0.115610143173137,0.078140170630321,-1.47952253291185,0.13900071362593,0.9962736297742,L1,L1PB,Not significant
HERV1_LTRa:ERV1:LTR,63.9249036452537,-0.273752038274113,0.18528557719897,-1.47746005065544,0.139552359397894,0.9962736297742,ERV1,HERV1_LTRa,Not significant
LTR3B:ERVK:LTR,51.0189516652138,0.342845937201527,0.234501677569447,1.46201912393567,0.14373596939079,0.9962736297742,ERVK,LTR3B,Not significant
MamTip2:hAT-Tip100:DNA,4901.80099591214,-0.315656116153266,0.21672872080047,-1.45645724750931,0.145266259910881,0.9962736297742,hAT-Tip100,MamTip2,Not significant
MLT1H2:ERVL-MaLR:LTR,2849.34868148258,0.0645100167622408,0.0443916958822766,1.45320009700275,0.146168205253525,0.9962736297742,ERVL-MaLR,MLT1H2,Not significant
X7D_LINE:CR1:LINE,17.4783353335894,-0.477538972486715,0.328747701068556,-1.45260018833449,0.146334793749536,0.9962736297742,CR1,X7D_LINE,Not significant
LTR23-int:ERV1:LTR,115.320550829344,0.164631960740034,0.113478206941256,1.45078042011413,0.146841013493172,0.9962736297742,ERV1,LTR23-int,Not significant
MER75A:PiggyBac:DNA,32.3584188488685,0.33515900902316,0.232037723338057,1.44441603805458,0.148621982003161,0.9962736297742,PiggyBac,MER75A,Not significant
MER94B:hAT-Blackjack:DNA,430.692224839881,-0.120414762219039,0.08354008634872,-1.44140097864388,0.149471433963889,0.9962736297742,hAT-Blackjack,MER94B,Not significant
L1MD:L1:LINE,4707.27249134665,-0.0863548601694888,0.0600109267914961,-1.43898561122915,0.150154599528552,0.9962736297742,L1,L1MD,Not significant
MER134:DNA:DNA?,44.3479041410989,0.306979914127976,0.213619055260108,1.43704368392693,0.15070558143199,0.9962736297742,DNA,MER134,Not significant
HSAT6:Satellite:Satellite,1.73101796224046,-1.25697877936826,0.874738585421491,-1.43697648682387,0.15072467477598,0.9962736297742,Satellite,HSAT6,Not significant
MER5C:hAT-Charlie:DNA,1056.87132259495,-0.0838911942942965,0.0587357963740084,-1.4282805286253,0.153211129985631,0.9962736297742,hAT-Charlie,MER5C,Not significant
L1P4e:L1:LINE,134.706347287954,0.21354302957619,0.149571527751689,1.4276983914392,0.153378689374351,0.9962736297742,L1,L1P4e,Not significant
L1MCa:L1:LINE,4259.09061523624,-0.0822037388757278,0.0577151791863393,-1.42430015872124,0.154359601584105,0.9962736297742,L1,L1MCa,Not significant
Tigger10:TcMar-Tigger:DNA,1078.20505740456,-0.10125658586173,0.0712479520807292,-1.42118591348421,0.155262718744022,0.9962736297742,TcMar-Tigger,Tigger10,Not significant
LTR16:ERVL:LTR,1732.5265304658,0.0975761438733618,0.0688317429230205,1.41760385150334,0.1563064550536,0.9962736297742,ERVL,LTR16,Not significant
LTR16D:ERVL:LTR,741.409356081463,0.115728813105956,0.0818190098004205,1.41444895737862,0.157230124154551,0.9962736297742,ERVL,LTR16D,Not significant
L1MB4:L1:LINE,7762.52633129357,-0.0809395920054302,0.0572683155796996,-1.41333984047056,0.157555825033932,0.9962736297742,L1,L1MB4,Not significant
MSTC-int:ERVL-MaLR:LTR,108.748386601644,0.21610119365227,0.153099637097878,1.41150689674146,0.158095203479078,0.9962736297742,ERVL-MaLR,MSTC-int,Not significant
MLT1A1-int:ERVL-MaLR:LTR,437.7784687301,0.141344871683026,0.100685182568192,1.40382991893863,0.160369502401391,0.9962736297742,ERVL-MaLR,MLT1A1-int,Not significant
L1MC4:L1:LINE,25193.8702041673,-0.0709969752195486,0.0507220016181696,-1.39972739550003,0.161594966807737,0.9962736297742,L1,L1MC4,Not significant
MER3:hAT-Charlie:DNA,7247.92764669897,-0.0804110359415545,0.0574958350721514,-1.39855410119093,0.161946738374025,0.9962736297742,hAT-Charlie,MER3,Not significant
MER96:hAT:DNA,9.0228280901665,0.600830472728259,0.429759076054914,1.39806348767254,0.162094003067123,0.9962736297742,hAT,MER96,Not significant
LTR55:ERVL:LTR,449.39616406169,0.158267350196632,0.113272138261199,1.39723106340305,0.162344098348712,0.9962736297742,ERVL,LTR55,Not significant
Eulor2B:DNA:DNA?,36.6576327704824,-0.277280437063051,0.198658791024045,-1.39576222946756,0.162786107866299,0.9962736297742,DNA,Eulor2B,Not significant
Charlie4a:hAT-Charlie:DNA,2572.66684336256,-0.0802401659059797,0.0574969737999413,-1.39555459362388,0.162848663934262,0.9962736297742,hAT-Charlie,Charlie4a,Not significant
AluYh3:Alu:SINE,764.778461829674,0.0962929975828186,0.0693921852644732,1.38766342659219,0.165239557793158,0.9962736297742,Alu,AluYh3,Not significant
LTR104_Mam:Gypsy:LTR,830.829147439913,0.087897120551189,0.0634529786882753,1.38523237786835,0.165981423321791,0.9962736297742,Gypsy,LTR104_Mam,Not significant
Tigger3:TcMar-Tigger:DNA,762.415028447444,-0.0727305713607064,0.0527371078560161,-1.37911566101192,0.167859095952992,0.9962736297742,TcMar-Tigger,Tigger3,Not significant
LTR10E:ERV1:LTR,571.95727688687,0.0973235841576225,0.0705768408151481,1.37897337191003,0.167902964064886,0.9962736297742,ERV1,LTR10E,Not significant
L4_A_Mam:RTE-X:LINE,8436.72215246448,-0.0524740341082083,0.0381670404054316,-1.37485205954666,0.169177314537373,0.9962736297742,RTE-X,L4_A_Mam,Not significant
LTR16D1:ERVL:LTR,96.2604194884136,-0.223435412534992,0.162688538532028,-1.37339369171975,0.16962998981861,0.9962736297742,ERVL,LTR16D1,Not significant
LTR58:ERV1:LTR,41.8858540863984,0.372899370097823,0.27166906361154,1.37262360734247,0.169869389002254,0.9962736297742,ERV1,LTR58,Not significant
MER101-int:ERV1:LTR,3178.53677656731,-0.124458522018664,0.0906720698528741,-1.37262248695339,0.169869737486465,0.9962736297742,ERV1,MER101-int,Not significant
Chap1_Mam:hAT-Charlie:DNA,991.000378133168,-0.0774717972975462,0.0566783262507481,-1.36686812088993,0.171666645898759,0.9962736297742,hAT-Charlie,Chap1_Mam,Not significant
LTR37A:ERV1:LTR,2145.66472148589,-0.0887278800305204,0.0650477785027902,-1.36404166403184,0.172554453110979,0.9962736297742,ERV1,LTR37A,Not significant
Charlie5:hAT-Charlie:DNA,2686.016994217,-0.116728999251242,0.0856676578497007,-1.36257955664011,0.173015055376809,0.9962736297742,hAT-Charlie,Charlie5,Not significant
HERV16-int:ERVL:LTR,602.129356275184,0.141136797864519,0.104182937656784,1.35470165306217,0.175512631006522,0.9962736297742,ERVL,HERV16-int,Not significant
LTR38:ERV1:LTR,178.530854818097,0.205573282089274,0.152151519013869,1.35110896967473,0.176660528598278,0.9962736297742,ERV1,LTR38,Not significant
MLT2B5:ERVL:LTR,246.473242111707,0.167054041090827,0.123881605176462,1.34849755016387,0.177498407588548,0.9962736297742,ERVL,MLT2B5,Not significant
LTR12F:ERV1:LTR,381.429075801391,0.0987437961005331,0.0734303282636809,1.34472769542789,0.178713187381753,0.9962736297742,ERV1,LTR12F,Not significant
Cheshire:hAT-Charlie:DNA,1148.5851212934,-0.0932550342255844,0.0694563897133247,-1.34264154256342,0.179388071857901,0.9962736297742,hAT-Charlie,Cheshire,Not significant
MER57B2:ERV1:LTR,1207.06547608929,-0.0950982164307985,0.0709033098908727,-1.34123804061001,0.179843179195788,0.9962736297742,ERV1,MER57B2,Not significant
X2_LINE:CR1:LINE,134.234508243613,-0.169171329872933,0.126179104047244,-1.34072381596236,0.180010139145037,0.9962736297742,CR1,X2_LINE,Not significant
MER70C:ERVL:LTR,279.406595842563,0.176110230219192,0.131397821883426,1.34028272078539,0.180153446953049,0.9962736297742,ERVL,MER70C,Not significant
LTR68:ERV1:LTR,183.678517132087,0.183156380784846,0.136768476107832,1.33917102827438,0.180515001729946,0.9962736297742,ERV1,LTR68,Not significant
UCON31:UCON31:Unknown,93.8737232821445,-0.17291812262435,0.12928137950586,-1.33753308701747,0.181048689528868,0.9962736297742,UCON31,UCON31,Not significant
MLT1F2-int:ERVL-MaLR:LTR,189.723904190539,0.139268715909313,0.104292399422013,1.33536783774406,0.181755985815071,0.9962736297742,ERVL-MaLR,MLT1F2-int,Not significant
LTR73:ERV1:LTR,298.803047470005,0.125998754578627,0.0943685723945975,1.33517707623858,0.181818397740313,0.9962736297742,ERV1,LTR73,Not significant
LTR22E:ERVK:LTR,133.78933612158,0.174507157976599,0.130755623654827,1.33460537374109,0.182005538323007,0.9962736297742,ERVK,LTR22E,Not significant
MER57A-int:ERV1:LTR,1408.13432442715,-0.0759007357246191,0.0569320681865207,-1.33318072120537,0.182472504398054,0.9962736297742,ERV1,MER57A-int,Not significant
Helitron2Na_Mam:Helitron:RC?,294.771801819037,-0.130391979771602,0.097809784485979,-1.33311795396394,0.182493098369268,0.9962736297742,Helitron,Helitron2Na_Mam,Not significant
MLT1E1-int:ERVL-MaLR:LTR,2.10041936237074,1.21603392190104,0.912470993636757,1.33268227744358,0.18263609160642,0.9962736297742,ERVL-MaLR,MLT1E1-int,Not significant
MER83B:ERV1:LTR,409.192043801974,-0.103056918979247,0.0773311902378853,-1.33266950453271,0.182640285051965,0.9962736297742,ERV1,MER83B,Not significant
MER74C:ERVL:LTR,85.0355027704329,0.234899784949277,0.176310701963361,1.33230588009395,0.182759695714736,0.9962736297742,ERVL,MER74C,Not significant
LTR1C3:ERV1:LTR,10.2524294173037,-0.482606805615941,0.363016071918328,-1.32943647113376,0.183704012057831,0.9962736297742,ERV1,LTR1C3,Not significant
L1ME3:L1:LINE,7482.3718005108,-0.0650105276403787,0.048925124102623,-1.32877593736943,0.183921903126347,0.9962736297742,L1,L1ME3,Not significant
UCON12:UCON12:Unknown,42.4215759130839,0.262929751770791,0.197891862824874,1.32865367993162,0.183962253315964,0.9962736297742,UCON12,UCON12,Not significant
MER76:ERVL:LTR,456.484507071335,-0.133019419861133,0.100418126917878,-1.32465545757407,0.185285453034945,0.9962736297742,ERVL,MER76,Not significant
MER45B:hAT-Tip100:DNA,790.247866155157,-0.0773985687466887,0.0587649880098022,-1.31708643816584,0.187809652369063,0.9962736297742,hAT-Tip100,MER45B,Not significant
Looper:PiggyBac:DNA,696.742406290729,-0.0981131467227559,0.075014263471463,-1.30792654866338,0.190898223731443,0.9962736297742,PiggyBac,Looper,Not significant
CR1-11_Crp:CR1:LINE,9.58637883544173,-0.547676760855027,0.418942432258178,-1.3072840530928,0.191116258114506,0.9962736297742,CR1,CR1-11_Crp,Not significant
MamRep1894:hAT:DNA,208.876952393871,0.100291125223728,0.0767681297955079,1.30641615851369,0.191411073787784,0.9962736297742,hAT,MamRep1894,Not significant
LTR50:ERVL:LTR,2618.9080067914,0.0723766585949499,0.0555470315708614,1.30297977314267,0.192581667137261,0.9962736297742,ERVL,LTR50,Not significant
Charlie10a:hAT-Charlie:DNA,211.373241352914,-0.140387631322383,0.107944959960989,-1.30054827361203,0.193413122379121,0.9962736297742,hAT-Charlie,Charlie10a,Not significant
SAR:Satellite:Satellite,12.8968771658049,0.843185265538278,0.653143706008229,1.29096438927891,0.196716026054443,0.9962736297742,Satellite,SAR,Not significant
Eulor10:DNA:DNA?,19.8641374791151,-0.364481235872788,0.282552807838126,-1.2899579326835,0.197065264457147,0.9962736297742,DNA,Eulor10,Not significant
MER61D:ERV1:LTR,219.402177191518,0.146479671695207,0.113634847963384,1.28903830401045,0.197384770422461,0.9962736297742,ERV1,MER61D,Not significant
MER72B:ERV1:LTR,224.278099767699,0.158866044410501,0.123304597756941,1.28840324935538,0.197605628233282,0.9962736297742,ERV1,MER72B,Not significant
MER61A:ERV1:LTR,391.619941809188,0.0943804961907247,0.073314718237146,1.28733354584326,0.197978055950618,0.9962736297742,ERV1,MER61A,Not significant
HERVFH21-int:ERV1:LTR,123.73377455793,0.385689473110358,0.300228949534582,1.28465117607165,0.198914206767891,0.9962736297742,ERV1,HERVFH21-int,Not significant
Charlie15b:hAT-Charlie:DNA,1829.67616691343,-0.0814510460451811,0.0636129578839893,-1.28041595226122,0.200398886576986,0.9962736297742,hAT-Charlie,Charlie15b,Not significant
AluYk3:Alu:SINE,327.127392348551,0.109744936058728,0.0858729098669985,1.27799251508657,0.201252065428392,0.9962736297742,Alu,AluYk3,Not significant
MER51-int:ERV1:LTR,436.240522644398,-0.1124291858438,0.0885124433992263,-1.27020768522568,0.204010660833656,0.9962736297742,ERV1,MER51-int,Not significant
MER11B:ERVK:LTR,39529.5047817884,-0.600586448197012,0.473067032955225,-1.26955887085426,0.204241807757317,0.9962736297742,ERVK,MER11B,Not significant
MLT1H2-int:ERVL-MaLR:LTR,256.887167917847,0.212083321466009,0.167212483363947,1.26834622152222,0.20467433753675,0.9962736297742,ERVL-MaLR,MLT1H2-int,Not significant
UCON38:UCON38:Unknown,61.756441605485,-0.291520021104651,0.229941744393237,-1.26779946752994,0.204869572397274,0.9962736297742,UCON38,UCON38,Not significant
MER58C:hAT-Charlie:DNA,1521.36243043818,-0.0715799863602783,0.0564619531783902,-1.26775611417698,0.204885058800543,0.9962736297742,hAT-Charlie,MER58C,Not significant
MLT1L:ERVL-MaLR:LTR,9607.10103126068,-0.0957789224219716,0.0755798335738616,-1.26725500564076,0.205064123322415,0.9962736297742,ERVL-MaLR,MLT1L,Not significant
Tigger1:TcMar-Tigger:DNA,22600.1397269198,-0.0687777268753419,0.0543489308066182,-1.26548445120408,0.205697718734379,0.9962736297742,TcMar-Tigger,Tigger1,Not significant
MER76-int:ERVL:LTR,91.6088819072267,-0.193196496886041,0.153684238718044,-1.25710026283494,0.208717332007763,0.9962736297742,ERVL,MER76-int,Not significant
UCON63:UCON63:Unknown,4.53849003585846,-0.742772778701864,0.590965897402099,-1.25687925812151,0.208797360365898,0.9962736297742,UCON63,UCON63,Not significant
Tigger4b:TcMar-Tigger:DNA,2119.37030575599,-0.0796948858295632,0.0636722323005034,-1.25164271692942,0.21070008179479,0.9962736297742,TcMar-Tigger,Tigger4b,Not significant
UCON12A:UCON12A:Unknown,11.0573009043932,0.479757051929049,0.38421391086949,1.24867173820787,0.211785161821881,0.9962736297742,UCON12A,UCON12A,Not significant
HAL1b:L1:LINE,3654.77744662527,-0.0569378381501448,0.0456807434156734,-1.24642976214369,0.212606660439088,0.9962736297742,L1,HAL1b,Not significant
L1ME3E:L1:LINE,2915.86062263733,-0.0871505710150552,0.0700701121539852,-1.24376240219987,0.213587021722919,0.9962736297742,L1,L1ME3E,Not significant
MLT1K-int:ERVL-MaLR:LTR,146.801450971814,0.130247813541944,0.104988941378002,1.24058602584629,0.21475871684461,0.9962736297742,ERVL-MaLR,MLT1K-int,Not significant
LTR18A:ERVL:LTR,73.7449952163895,-0.167387617552728,0.13510369626997,-1.23895661017481,0.215361567195767,0.9962736297742,ERVL,LTR18A,Not significant
LTR12D:ERV1:LTR,228.727837890724,0.111899972171922,0.0904871151956479,1.23663984568384,0.216220820202648,0.9962736297742,ERV1,LTR12D,Not significant
hAT-N1_Mam:hAT-Tip100:DNA,409.865601376314,-0.102318622347537,0.0827707282132969,-1.23616916941779,0.216395688153677,0.9962736297742,hAT-Tip100,hAT-N1_Mam,Not significant
MLT1E1A-int:ERVL-MaLR:LTR,17.1760732801256,0.368723806212105,0.298367388406224,1.23580465070831,0.216531185859455,0.9962736297742,ERVL-MaLR,MLT1E1A-int,Not significant
UCON79:DNA:DNA?,18.3407622976429,0.358729317622797,0.29042603539763,1.23518305489262,0.2167623842541,0.9962736297742,DNA,UCON79,Not significant
Charlie24:hAT-Charlie:DNA,1099.39818564465,-0.0811766920044496,0.066106499574559,-1.22796839231963,0.219458833491782,0.9962736297742,hAT-Charlie,Charlie24,Not significant
MER70-int:ERVL:LTR,102.452872149116,0.186863439299438,0.152384945457109,1.22625918681733,0.220101154701762,0.9962736297742,ERVL,MER70-int,Not significant
MLT1J2:ERVL-MaLR:LTR,4883.59439089691,0.0592941387403876,0.0485423826197397,1.22149213821811,0.221899740468992,0.9962736297742,ERVL-MaLR,MLT1J2,Not significant
HERV4_I-int:ERV1:LTR,492.099433365353,0.0825890485278404,0.0676620294828498,1.22061145902776,0.22223316559578,0.9962736297742,ERV1,HERV4_I-int,Not significant
MSTA:ERVL-MaLR:LTR,21821.4481197905,0.0721283820418564,0.0591053262349027,1.22033641697867,0.222337369992556,0.9962736297742,ERVL-MaLR,MSTA,Not significant
TAR1:telo:Satellite,72.7811658586086,0.530039664863712,0.434788958400504,1.21907342544672,0.222816325185429,0.9962736297742,telo,TAR1,Not significant
LTR40A1:ERVL:LTR,351.475542461502,0.133454785590661,0.10952884463022,1.21844420107979,0.223055216818305,0.9962736297742,ERVL,LTR40A1,Not significant
L1M4c:L1:LINE,2845.20682228725,-0.0916674756609217,0.0752834751906156,-1.21763076729418,0.223364317029729,0.9962736297742,L1,L1M4c,Not significant
LTR69:ERVL:LTR,57.6091879511351,0.216117228495992,0.17835983956871,1.21169221175901,0.225630221506601,0.9962736297742,ERVL,LTR69,Not significant
MER34D:ERV1:LTR,362.83458721533,-0.104847799441514,0.0865331341291646,-1.21164916186917,0.225646707240467,0.9962736297742,ERV1,MER34D,Not significant
Arthur1B:hAT-Tip100:DNA,1066.73746852263,-0.0721855068777115,0.0596116586363534,-1.21092934719468,0.225922483976434,0.9962736297742,hAT-Tip100,Arthur1B,Not significant
L1ME4b:L1:LINE,16139.2776991444,-0.0585321899903262,0.0484747606976025,-1.20747764708865,0.227248248407338,0.9962736297742,L1,L1ME4b,Not significant
UCON54:UCON54:Unknown,60.7678380776158,-0.231390559952322,0.192139814084198,-1.20428221009376,0.228480520250356,0.9962736297742,UCON54,UCON54,Not significant
LTR47B3:ERVL:LTR,120.021020706367,0.158376689992001,0.131562031573701,1.20381760677874,0.228660082962092,0.9962736297742,ERVL,LTR47B3,Not significant
LTR1F1:ERV1:LTR,121.687708282166,0.171160991731833,0.142271413047626,1.20305961728613,0.228953250994821,0.9962736297742,ERV1,LTR1F1,Not significant
LTR18B:ERVL:LTR,151.992781806845,0.138954192399056,0.115745645955374,1.2005133433065,0.229940033623086,0.9962736297742,ERVL,LTR18B,Not significant
L4_C_Mam:RTE-X:LINE,5882.31063075609,-0.0575073418846264,0.0479677701228979,-1.19887461387693,0.230576704189657,0.9962736297742,RTE-X,L4_C_Mam,Not significant
LTR51:ERV1:LTR,386.267172431932,-0.0971517312803106,0.0810820213898075,-1.19819079020301,0.230842749979079,0.9962736297742,ERV1,LTR51,Not significant
L2-1_Crp:L2:LINE,16.6178298184891,0.403058547388892,0.338076951644403,1.19220948197864,0.233179116407408,0.9962736297742,L2,L2-1_Crp,Not significant
MLT1K:ERVL-MaLR:LTR,12505.779597526,0.0414845175281604,0.0348531450083124,1.19026611567669,0.233941814235978,0.9962736297742,ERVL-MaLR,MLT1K,Not significant
FordPrefect_a:hAT-Tip100:DNA,107.665933823353,0.184605589104266,0.155339035240567,1.18840437510362,0.23467413356843,0.9962736297742,hAT-Tip100,FordPrefect_a,Not significant
MER65-int:ERV1:LTR,1466.59077919396,-0.0917105544601755,0.0772022344895294,-1.18792616647144,0.234862499667029,0.9962736297742,ERV1,MER65-int,Not significant
LTR43B:ERV1:LTR,153.342420882622,0.138679640563772,0.117637339637684,1.17887433523147,0.238448218702691,0.9962736297742,ERV1,LTR43B,Not significant
L1ME1:L1:LINE,25482.9323258311,-0.0718609837200542,0.061053828966669,-1.17701027005669,0.23919140713965,0.9962736297742,L1,L1ME1,Not significant
MER21A:ERVL:LTR,2485.77181881892,-0.067155754979894,0.0570742099623403,-1.17663923905746,0.239339529103296,0.9962736297742,ERVL,MER21A,Not significant
THE1-int:ERVL-MaLR:LTR,65.8831017701912,-0.222491250372576,0.189114749531216,-1.17648808950172,0.239399889149642,0.9962736297742,ERVL-MaLR,THE1-int,Not significant
LTR22B1:ERVK:LTR,240.793259619163,-0.127088286551553,0.108168974525836,-1.17490516211927,0.240032660154331,0.9962736297742,ERVK,LTR22B1,Not significant
MER125:DNA:DNA,54.0837239516848,0.21349032110268,0.182360890663942,1.17070233823383,0.241718445032668,0.9962736297742,DNA,MER125,Not significant
MARNA:TcMar-Mariner:DNA,2978.10336094306,-0.0742982878874096,0.0636777499045144,-1.16678569828269,0.243296924027795,0.9962736297742,TcMar-Mariner,MARNA,Not significant
UCON73:UCON73:Unknown,61.9486300747976,-0.168357062515226,0.144328164687751,-1.16648793310343,0.243417224567063,0.9962736297742,UCON73,UCON73,Not significant
MLT1J1:ERVL-MaLR:LTR,3965.40670289119,0.0458861486379924,0.039338046268613,1.1664572339121,0.243429629768018,0.9962736297742,ERVL-MaLR,MLT1J1,Not significant
MLT1H:ERVL-MaLR:LTR,6978.72679019344,0.0412335147440348,0.0353954721676595,1.1649375532758,0.244044271137855,0.9962736297742,ERVL-MaLR,MLT1H,Not significant
Charlie7:hAT-Charlie:DNA,2858.04153308217,-0.0663211270484451,0.0569998190089925,-1.16353223925118,0.244613625654166,0.9962736297742,hAT-Charlie,Charlie7,Not significant
THE1B:ERVL-MaLR:LTR,26316.379839055,0.0540653409993455,0.0465996897394289,1.16020817524027,0.245964059290841,0.9962736297742,ERVL-MaLR,THE1B,Not significant
